ini,end,wsize,mid_win,id
57476251,57486251,10000,57481251,7665
57483751,57493751,10000,57488751,7666
57491251,57501251,10000,57496251,7667
57498751,57508751,10000,57503751,7668
57506251,57516251,10000,57511251,7669
57513751,57523751,10000,57518751,7670
57521251,57531251,10000,57526251,7671
57528751,57538751,10000,57533751,7672
57536251,57546251,10000,57541251,7673
57543751,57553751,10000,57548751,7674
57551251,57561251,10000,57556251,7675
57558751,57568751,10000,57563751,7676
57566251,57576251,10000,57571251,7677
57573751,57583751,10000,57578751,7678
57581251,57591251,10000,57586251,7679
57588751,57598751,10000,57593751,7680
57596251,57606251,10000,57601251,7681
57603751,57613751,10000,57608751,7682
57611251,57621251,10000,57616251,7683
57618751,57628751,10000,57623751,7684
57626251,57636251,10000,57631251,7685
57633751,57643751,10000,57638751,7686
57641251,57651251,10000,57646251,7687
57648751,57658751,10000,57653751,7688
57656251,57666251,10000,57661251,7689
57663751,57673751,10000,57668751,7690
57671251,57681251,10000,57676251,7691
57678751,57688751,10000,57683751,7692
57686251,57696251,10000,57691251,7693
57693751,57703751,10000,57698751,7694
57701251,57711251,10000,57706251,7695
57708751,57718751,10000,57713751,7696
57716251,57726251,10000,57721251,7697
57723751,57733751,10000,57728751,7698
57731251,57741251,10000,57736251,7699
57738751,57748751,10000,57743751,7700
57746251,57756251,10000,57751251,7701
57753751,57763751,10000,57758751,7702
57761251,57771251,10000,57766251,7703
57768751,57778751,10000,57773751,7704
57776251,57786251,10000,57781251,7705
57783751,57793751,10000,57788751,7706
57791251,57801251,10000,57796251,7707
57798751,57808751,10000,57803751,7708
57806251,57816251,10000,57811251,7709
57813751,57823751,10000,57818751,7710
57821251,57831251,10000,57826251,7711
57828751,57838751,10000,57833751,7712
57836251,57846251,10000,57841251,7713
57843751,57853751,10000,57848751,7714
57851251,57861251,10000,57856251,7715
57858751,57868751,10000,57863751,7716
57866251,57876251,10000,57871251,7717
57873751,57883751,10000,57878751,7718
57881251,57891251,10000,57886251,7719
57888751,57898751,10000,57893751,7720
57896251,57906251,10000,57901251,7721
57903751,57913751,10000,57908751,7722
57911251,57921251,10000,57916251,7723
57918751,57928751,10000,57923751,7724
57926251,57936251,10000,57931251,7725
57933751,57943751,10000,57938751,7726
57941251,57951251,10000,57946251,7727
57948751,57958751,10000,57953751,7728
57956251,57966251,10000,57961251,7729
57963751,57973751,10000,57968751,7730
57971251,57981251,10000,57976251,7731
57978751,57988751,10000,57983751,7732
57986251,57996251,10000,57991251,7733
57993751,58003751,10000,57998751,7734
58001251,58011251,10000,58006251,7735
58008751,58018751,10000,58013751,7736
58016251,58026251,10000,58021251,7737
58023751,58033751,10000,58028751,7738
58031251,58041251,10000,58036251,7739
58038751,58048751,10000,58043751,7740
58046251,58056251,10000,58051251,7741
58053751,58063751,10000,58058751,7742
58061251,58071251,10000,58066251,7743
58068751,58078751,10000,58073751,7744
58076251,58086251,10000,58081251,7745
58083751,58093751,10000,58088751,7746
58091251,58101251,10000,58096251,7747
58098751,58108751,10000,58103751,7748
58106251,58116251,10000,58111251,7749
58113751,58123751,10000,58118751,7750
58121251,58131251,10000,58126251,7751
58128751,58138751,10000,58133751,7752
58136251,58146251,10000,58141251,7753
58143751,58153751,10000,58148751,7754
58151251,58161251,10000,58156251,7755
58158751,58168751,10000,58163751,7756
58166251,58176251,10000,58171251,7757
58173751,58183751,10000,58178751,7758
58181251,58191251,10000,58186251,7759
58188751,58198751,10000,58193751,7760
58196251,58206251,10000,58201251,7761
58203751,58213751,10000,58208751,7762
58211251,58221251,10000,58216251,7763
58218751,58228751,10000,58223751,7764
58226251,58236251,10000,58231251,7765
58233751,58243751,10000,58238751,7766
58241251,58251251,10000,58246251,7767
58248751,58258751,10000,58253751,7768
58256251,58266251,10000,58261251,7769
58263751,58273751,10000,58268751,7770
58271251,58281251,10000,58276251,7771
58278751,58288751,10000,58283751,7772
58286251,58296251,10000,58291251,7773
58293751,58303751,10000,58298751,7774
58301251,58311251,10000,58306251,7775
58308751,58318751,10000,58313751,7776
58316251,58326251,10000,58321251,7777
58323751,58333751,10000,58328751,7778
58331251,58341251,10000,58336251,7779
58338751,58348751,10000,58343751,7780
58346251,58356251,10000,58351251,7781
58353751,58363751,10000,58358751,7782
58361251,58371251,10000,58366251,7783
58368751,58378751,10000,58373751,7784
58376251,58386251,10000,58381251,7785
58383751,58393751,10000,58388751,7786
58391251,58401251,10000,58396251,7787
58398751,58408751,10000,58403751,7788
58406251,58416251,10000,58411251,7789
58413751,58423751,10000,58418751,7790
58421251,58431251,10000,58426251,7791
58428751,58438751,10000,58433751,7792
58436251,58446251,10000,58441251,7793
58443751,58453751,10000,58448751,7794
58451251,58461251,10000,58456251,7795
58458751,58468751,10000,58463751,7796
58466251,58476251,10000,58471251,7797
58473751,58483751,10000,58478751,7798
58481251,58491251,10000,58486251,7799
58488751,58498751,10000,58493751,7800
58496251,58506251,10000,58501251,7801
58503751,58513751,10000,58508751,7802
58511251,58521251,10000,58516251,7803
58518751,58528751,10000,58523751,7804
58526251,58536251,10000,58531251,7805
58533751,58543751,10000,58538751,7806
58541251,58551251,10000,58546251,7807
58548751,58558751,10000,58553751,7808
58556251,58566251,10000,58561251,7809
58563751,58573751,10000,58568751,7810
58571251,58581251,10000,58576251,7811
58578751,58588751,10000,58583751,7812
58586251,58596251,10000,58591251,7813
58593751,58603751,10000,58598751,7814
58601251,58611251,10000,58606251,7815
58608751,58618751,10000,58613751,7816
58616251,58626251,10000,58621251,7817
58623751,58633751,10000,58628751,7818
58631251,58641251,10000,58636251,7819
58638751,58648751,10000,58643751,7820
58646251,58656251,10000,58651251,7821
58653751,58663751,10000,58658751,7822
58661251,58671251,10000,58666251,7823
58668751,58678751,10000,58673751,7824
58676251,58686251,10000,58681251,7825
58683751,58693751,10000,58688751,7826
58691251,58701251,10000,58696251,7827
58698751,58708751,10000,58703751,7828
58706251,58716251,10000,58711251,7829
58713751,58723751,10000,58718751,7830
58721251,58731251,10000,58726251,7831
58728751,58738751,10000,58733751,7832
58736251,58746251,10000,58741251,7833
58743751,58753751,10000,58748751,7834
58751251,58761251,10000,58756251,7835
58758751,58768751,10000,58763751,7836
58766251,58776251,10000,58771251,7837
58773751,58783751,10000,58778751,7838
58781251,58791251,10000,58786251,7839
58788751,58798751,10000,58793751,7840
58796251,58806251,10000,58801251,7841
58803751,58813751,10000,58808751,7842
58811251,58821251,10000,58816251,7843
58818751,58828751,10000,58823751,7844
58826251,58836251,10000,58831251,7845
58833751,58843751,10000,58838751,7846
58841251,58851251,10000,58846251,7847
58848751,58858751,10000,58853751,7848
58856251,58866251,10000,58861251,7849
58863751,58873751,10000,58868751,7850
58871251,58881251,10000,58876251,7851
58878751,58888751,10000,58883751,7852
58886251,58896251,10000,58891251,7853
58893751,58903751,10000,58898751,7854
58901251,58911251,10000,58906251,7855
58908751,58918751,10000,58913751,7856
58916251,58926251,10000,58921251,7857
58923751,58933751,10000,58928751,7858
58931251,58941251,10000,58936251,7859
58938751,58948751,10000,58943751,7860
58946251,58956251,10000,58951251,7861
58953751,58963751,10000,58958751,7862
58961251,58971251,10000,58966251,7863
58968751,58978751,10000,58973751,7864
58976251,58986251,10000,58981251,7865
58983751,58993751,10000,58988751,7866
58991251,59001251,10000,58996251,7867
58998751,59008751,10000,59003751,7868
59006251,59016251,10000,59011251,7869
59013751,59023751,10000,59018751,7870
59021251,59031251,10000,59026251,7871
59028751,59038751,10000,59033751,7872
59036251,59046251,10000,59041251,7873
59043751,59053751,10000,59048751,7874
59051251,59061251,10000,59056251,7875
59058751,59068751,10000,59063751,7876
59066251,59076251,10000,59071251,7877
59073751,59083751,10000,59078751,7878
59081251,59091251,10000,59086251,7879
59088751,59098751,10000,59093751,7880
59096251,59106251,10000,59101251,7881
59103751,59113751,10000,59108751,7882
59111251,59121251,10000,59116251,7883
59118751,59128751,10000,59123751,7884
59126251,59136251,10000,59131251,7885
59133751,59143751,10000,59138751,7886
59141251,59151251,10000,59146251,7887
59148751,59158751,10000,59153751,7888
59156251,59166251,10000,59161251,7889
59163751,59173751,10000,59168751,7890
59171251,59181251,10000,59176251,7891
59178751,59188751,10000,59183751,7892
59186251,59196251,10000,59191251,7893
59193751,59203751,10000,59198751,7894
59201251,59211251,10000,59206251,7895
59208751,59218751,10000,59213751,7896
59216251,59226251,10000,59221251,7897
59223751,59233751,10000,59228751,7898
59231251,59241251,10000,59236251,7899
59238751,59248751,10000,59243751,7900
59246251,59256251,10000,59251251,7901
59253751,59263751,10000,59258751,7902
59261251,59271251,10000,59266251,7903
59268751,59278751,10000,59273751,7904
59276251,59286251,10000,59281251,7905
59283751,59293751,10000,59288751,7906
59291251,59301251,10000,59296251,7907
59298751,59308751,10000,59303751,7908
59306251,59316251,10000,59311251,7909
59313751,59323751,10000,59318751,7910
59321251,59331251,10000,59326251,7911
59328751,59338751,10000,59333751,7912
59336251,59346251,10000,59341251,7913
59343751,59353751,10000,59348751,7914
59351251,59361251,10000,59356251,7915
59358751,59368751,10000,59363751,7916
59366251,59376251,10000,59371251,7917
59373751,59383751,10000,59378751,7918
59381251,59391251,10000,59386251,7919
59388751,59398751,10000,59393751,7920
59396251,59406251,10000,59401251,7921
59403751,59413751,10000,59408751,7922
59411251,59421251,10000,59416251,7923
59418751,59428751,10000,59423751,7924
59426251,59436251,10000,59431251,7925
59433751,59443751,10000,59438751,7926
59441251,59451251,10000,59446251,7927
59448751,59458751,10000,59453751,7928
59456251,59466251,10000,59461251,7929
59463751,59473751,10000,59468751,7930
59471251,59481251,10000,59476251,7931
59478751,59488751,10000,59483751,7932
59486251,59496251,10000,59491251,7933
59493751,59503751,10000,59498751,7934
59501251,59511251,10000,59506251,7935
59508751,59518751,10000,59513751,7936
59516251,59526251,10000,59521251,7937
59523751,59533751,10000,59528751,7938
59531251,59541251,10000,59536251,7939
59538751,59548751,10000,59543751,7940
59546251,59556251,10000,59551251,7941
59553751,59563751,10000,59558751,7942
59561251,59571251,10000,59566251,7943
59568751,59578751,10000,59573751,7944
59576251,59586251,10000,59581251,7945
59583751,59593751,10000,59588751,7946
59591251,59601251,10000,59596251,7947
59598751,59608751,10000,59603751,7948
59606251,59616251,10000,59611251,7949
59613751,59623751,10000,59618751,7950
59621251,59631251,10000,59626251,7951
59628751,59638751,10000,59633751,7952
59636251,59646251,10000,59641251,7953
59643751,59653751,10000,59648751,7954
59651251,59661251,10000,59656251,7955
59658751,59668751,10000,59663751,7956
59666251,59676251,10000,59671251,7957
59673751,59683751,10000,59678751,7958
59681251,59691251,10000,59686251,7959
59688751,59698751,10000,59693751,7960
59696251,59706251,10000,59701251,7961
59703751,59713751,10000,59708751,7962
59711251,59721251,10000,59716251,7963
59718751,59728751,10000,59723751,7964
59726251,59736251,10000,59731251,7965
59733751,59743751,10000,59738751,7966
59741251,59751251,10000,59746251,7967
59748751,59758751,10000,59753751,7968
59756251,59766251,10000,59761251,7969
59763751,59773751,10000,59768751,7970
59771251,59781251,10000,59776251,7971
59778751,59788751,10000,59783751,7972
59786251,59796251,10000,59791251,7973
59793751,59803751,10000,59798751,7974
59801251,59811251,10000,59806251,7975
59808751,59818751,10000,59813751,7976
59816251,59826251,10000,59821251,7977
59823751,59833751,10000,59828751,7978
59831251,59841251,10000,59836251,7979
59838751,59848751,10000,59843751,7980
59846251,59856251,10000,59851251,7981
59853751,59863751,10000,59858751,7982
59861251,59871251,10000,59866251,7983
59868751,59878751,10000,59873751,7984
59876251,59886251,10000,59881251,7985
59883751,59893751,10000,59888751,7986
59891251,59901251,10000,59896251,7987
59898751,59908751,10000,59903751,7988
59906251,59916251,10000,59911251,7989
59913751,59923751,10000,59918751,7990
59921251,59931251,10000,59926251,7991
59928751,59938751,10000,59933751,7992
59936251,59946251,10000,59941251,7993
59943751,59953751,10000,59948751,7994
59951251,59961251,10000,59956251,7995
59958751,59968751,10000,59963751,7996
59966251,59976251,10000,59971251,7997
59973751,59983751,10000,59978751,7998
59981251,59991251,10000,59986251,7999
59988751,59998751,10000,59993751,8000
59996251,60006251,10000,60001251,8001
60003751,60013751,10000,60008751,8002
60011251,60021251,10000,60016251,8003
60018751,60028751,10000,60023751,8004
60026251,60036251,10000,60031251,8005
60033751,60043751,10000,60038751,8006
60041251,60051251,10000,60046251,8007
60048751,60058751,10000,60053751,8008
60056251,60066251,10000,60061251,8009
60063751,60073751,10000,60068751,8010
60071251,60081251,10000,60076251,8011
60078751,60088751,10000,60083751,8012
60086251,60096251,10000,60091251,8013
60093751,60103751,10000,60098751,8014
60101251,60111251,10000,60106251,8015
60108751,60118751,10000,60113751,8016
60116251,60126251,10000,60121251,8017
60123751,60133751,10000,60128751,8018
60131251,60141251,10000,60136251,8019
60138751,60148751,10000,60143751,8020
60146251,60156251,10000,60151251,8021
60153751,60163751,10000,60158751,8022
60161251,60171251,10000,60166251,8023
60168751,60178751,10000,60173751,8024
60176251,60186251,10000,60181251,8025
60183751,60193751,10000,60188751,8026
60191251,60201251,10000,60196251,8027
60198751,60208751,10000,60203751,8028
60206251,60216251,10000,60211251,8029
60213751,60223751,10000,60218751,8030
60221251,60231251,10000,60226251,8031
60228751,60238751,10000,60233751,8032
60236251,60246251,10000,60241251,8033
60243751,60253751,10000,60248751,8034
60251251,60261251,10000,60256251,8035
60258751,60268751,10000,60263751,8036
60266251,60276251,10000,60271251,8037
60273751,60283751,10000,60278751,8038
60281251,60291251,10000,60286251,8039
60288751,60298751,10000,60293751,8040
60296251,60306251,10000,60301251,8041
60303751,60313751,10000,60308751,8042
60311251,60321251,10000,60316251,8043
60318751,60328751,10000,60323751,8044
60326251,60336251,10000,60331251,8045
60333751,60343751,10000,60338751,8046
60341251,60351251,10000,60346251,8047
60348751,60358751,10000,60353751,8048
60356251,60366251,10000,60361251,8049
60363751,60373751,10000,60368751,8050
60371251,60381251,10000,60376251,8051
60378751,60388751,10000,60383751,8052
60386251,60396251,10000,60391251,8053
60393751,60403751,10000,60398751,8054
60401251,60411251,10000,60406251,8055
60408751,60418751,10000,60413751,8056
60416251,60426251,10000,60421251,8057
60423751,60433751,10000,60428751,8058
60431251,60441251,10000,60436251,8059
60438751,60448751,10000,60443751,8060
60446251,60456251,10000,60451251,8061
60453751,60463751,10000,60458751,8062
60461251,60471251,10000,60466251,8063
60468751,60478751,10000,60473751,8064
60476251,60486251,10000,60481251,8065
60483751,60493751,10000,60488751,8066
60491251,60501251,10000,60496251,8067
60498751,60508751,10000,60503751,8068
60506251,60516251,10000,60511251,8069
60513751,60523751,10000,60518751,8070
60521251,60531251,10000,60526251,8071
60528751,60538751,10000,60533751,8072
60536251,60546251,10000,60541251,8073
60543751,60553751,10000,60548751,8074
60551251,60561251,10000,60556251,8075
60558751,60568751,10000,60563751,8076
60566251,60576251,10000,60571251,8077
60573751,60583751,10000,60578751,8078
60581251,60591251,10000,60586251,8079
60588751,60598751,10000,60593751,8080
60596251,60606251,10000,60601251,8081
60603751,60613751,10000,60608751,8082
60611251,60621251,10000,60616251,8083
60618751,60628751,10000,60623751,8084
60626251,60636251,10000,60631251,8085
60633751,60643751,10000,60638751,8086
60641251,60651251,10000,60646251,8087
60648751,60658751,10000,60653751,8088
60656251,60666251,10000,60661251,8089
60663751,60673751,10000,60668751,8090
60671251,60681251,10000,60676251,8091
60678751,60688751,10000,60683751,8092
60686251,60696251,10000,60691251,8093
60693751,60703751,10000,60698751,8094
60701251,60711251,10000,60706251,8095
60708751,60718751,10000,60713751,8096
60716251,60726251,10000,60721251,8097
60723751,60733751,10000,60728751,8098
60731251,60741251,10000,60736251,8099
60738751,60748751,10000,60743751,8100
60746251,60756251,10000,60751251,8101
60753751,60763751,10000,60758751,8102
60761251,60771251,10000,60766251,8103
60768751,60778751,10000,60773751,8104
60776251,60786251,10000,60781251,8105
60783751,60793751,10000,60788751,8106
60791251,60801251,10000,60796251,8107
60798751,60808751,10000,60803751,8108
60806251,60816251,10000,60811251,8109
60813751,60823751,10000,60818751,8110
60821251,60831251,10000,60826251,8111
60828751,60838751,10000,60833751,8112
60836251,60846251,10000,60841251,8113
60843751,60853751,10000,60848751,8114
60851251,60861251,10000,60856251,8115
60858751,60868751,10000,60863751,8116
60866251,60876251,10000,60871251,8117
60873751,60883751,10000,60878751,8118
60881251,60891251,10000,60886251,8119
60888751,60898751,10000,60893751,8120
60896251,60906251,10000,60901251,8121
60903751,60913751,10000,60908751,8122
60911251,60921251,10000,60916251,8123
60918751,60928751,10000,60923751,8124
60926251,60936251,10000,60931251,8125
60933751,60943751,10000,60938751,8126
60941251,60951251,10000,60946251,8127
60948751,60958751,10000,60953751,8128
60956251,60966251,10000,60961251,8129
60963751,60973751,10000,60968751,8130
60971251,60981251,10000,60976251,8131
60978751,60988751,10000,60983751,8132
60986251,60996251,10000,60991251,8133
60993751,61003751,10000,60998751,8134
61001251,61011251,10000,61006251,8135
61008751,61018751,10000,61013751,8136
61016251,61026251,10000,61021251,8137
61023751,61033751,10000,61028751,8138
61031251,61041251,10000,61036251,8139
61038751,61048751,10000,61043751,8140
61046251,61056251,10000,61051251,8141
61053751,61063751,10000,61058751,8142
61061251,61071251,10000,61066251,8143
61068751,61078751,10000,61073751,8144
61076251,61086251,10000,61081251,8145
61083751,61093751,10000,61088751,8146
61091251,61101251,10000,61096251,8147
61098751,61108751,10000,61103751,8148
61106251,61116251,10000,61111251,8149
61113751,61123751,10000,61118751,8150
61121251,61131251,10000,61126251,8151
61128751,61138751,10000,61133751,8152
61136251,61146251,10000,61141251,8153
61143751,61153751,10000,61148751,8154
61151251,61161251,10000,61156251,8155
61158751,61168751,10000,61163751,8156
61166251,61176251,10000,61171251,8157
61173751,61183751,10000,61178751,8158
61181251,61191251,10000,61186251,8159
61188751,61198751,10000,61193751,8160
61196251,61206251,10000,61201251,8161
61203751,61213751,10000,61208751,8162
61211251,61221251,10000,61216251,8163
61218751,61228751,10000,61223751,8164
61226251,61236251,10000,61231251,8165
61233751,61243751,10000,61238751,8166
61241251,61251251,10000,61246251,8167
61248751,61258751,10000,61253751,8168
61256251,61266251,10000,61261251,8169
61263751,61273751,10000,61268751,8170
61271251,61281251,10000,61276251,8171
61278751,61288751,10000,61283751,8172
61286251,61296251,10000,61291251,8173
61293751,61303751,10000,61298751,8174
61301251,61311251,10000,61306251,8175
61308751,61318751,10000,61313751,8176
61316251,61326251,10000,61321251,8177
61323751,61333751,10000,61328751,8178
61331251,61341251,10000,61336251,8179
61338751,61348751,10000,61343751,8180
61346251,61356251,10000,61351251,8181
61353751,61363751,10000,61358751,8182
61361251,61371251,10000,61366251,8183
61368751,61378751,10000,61373751,8184
61376251,61386251,10000,61381251,8185
61383751,61393751,10000,61388751,8186
61391251,61401251,10000,61396251,8187
61398751,61408751,10000,61403751,8188
61406251,61416251,10000,61411251,8189
61413751,61423751,10000,61418751,8190
61421251,61431251,10000,61426251,8191
61428751,61438751,10000,61433751,8192
61436251,61446251,10000,61441251,8193
61443751,61453751,10000,61448751,8194
61451251,61461251,10000,61456251,8195
61458751,61468751,10000,61463751,8196
61466251,61476251,10000,61471251,8197
61473751,61483751,10000,61478751,8198
61481251,61491251,10000,61486251,8199
61488751,61498751,10000,61493751,8200
61496251,61506251,10000,61501251,8201
61503751,61513751,10000,61508751,8202
61511251,61521251,10000,61516251,8203
61518751,61528751,10000,61523751,8204
61526251,61536251,10000,61531251,8205
61533751,61543751,10000,61538751,8206
61541251,61551251,10000,61546251,8207
61548751,61558751,10000,61553751,8208
61556251,61566251,10000,61561251,8209
61563751,61573751,10000,61568751,8210
61571251,61581251,10000,61576251,8211
61578751,61588751,10000,61583751,8212
61586251,61596251,10000,61591251,8213
61593751,61603751,10000,61598751,8214
61601251,61611251,10000,61606251,8215
61608751,61618751,10000,61613751,8216
61616251,61626251,10000,61621251,8217
61623751,61633751,10000,61628751,8218
61631251,61641251,10000,61636251,8219
61638751,61648751,10000,61643751,8220
61646251,61656251,10000,61651251,8221
61653751,61663751,10000,61658751,8222
61661251,61671251,10000,61666251,8223
61668751,61678751,10000,61673751,8224
61676251,61686251,10000,61681251,8225
61683751,61693751,10000,61688751,8226
61691251,61701251,10000,61696251,8227
61698751,61708751,10000,61703751,8228
61706251,61716251,10000,61711251,8229
61713751,61723751,10000,61718751,8230
61721251,61731251,10000,61726251,8231
61728751,61738751,10000,61733751,8232
61736251,61746251,10000,61741251,8233
61743751,61753751,10000,61748751,8234
61751251,61761251,10000,61756251,8235
61758751,61768751,10000,61763751,8236
61766251,61776251,10000,61771251,8237
61773751,61783751,10000,61778751,8238
61781251,61791251,10000,61786251,8239
61788751,61798751,10000,61793751,8240
61796251,61806251,10000,61801251,8241
61803751,61813751,10000,61808751,8242
61811251,61821251,10000,61816251,8243
61818751,61828751,10000,61823751,8244
61826251,61836251,10000,61831251,8245
61833751,61843751,10000,61838751,8246
61841251,61851251,10000,61846251,8247
61848751,61858751,10000,61853751,8248
61856251,61866251,10000,61861251,8249
61863751,61873751,10000,61868751,8250
61871251,61881251,10000,61876251,8251
61878751,61888751,10000,61883751,8252
61886251,61896251,10000,61891251,8253
61893751,61903751,10000,61898751,8254
61901251,61911251,10000,61906251,8255
61908751,61918751,10000,61913751,8256
61916251,61926251,10000,61921251,8257
61923751,61933751,10000,61928751,8258
61931251,61941251,10000,61936251,8259
61938751,61948751,10000,61943751,8260
61946251,61956251,10000,61951251,8261
61953751,61963751,10000,61958751,8262
61961251,61971251,10000,61966251,8263
61968751,61978751,10000,61973751,8264
61976251,61986251,10000,61981251,8265
61983751,61993751,10000,61988751,8266
61991251,62001251,10000,61996251,8267
61998751,62008751,10000,62003751,8268
62006251,62016251,10000,62011251,8269
62013751,62023751,10000,62018751,8270
62021251,62031251,10000,62026251,8271
62028751,62038751,10000,62033751,8272
62036251,62046251,10000,62041251,8273
62043751,62053751,10000,62048751,8274
62051251,62061251,10000,62056251,8275
62058751,62068751,10000,62063751,8276
62066251,62076251,10000,62071251,8277
62073751,62083751,10000,62078751,8278
62081251,62091251,10000,62086251,8279
62088751,62098751,10000,62093751,8280
62096251,62106251,10000,62101251,8281
62103751,62113751,10000,62108751,8282
62111251,62121251,10000,62116251,8283
62118751,62128751,10000,62123751,8284
62126251,62136251,10000,62131251,8285
62133751,62143751,10000,62138751,8286
62141251,62151251,10000,62146251,8287
62148751,62158751,10000,62153751,8288
62156251,62166251,10000,62161251,8289
62163751,62173751,10000,62168751,8290
62171251,62181251,10000,62176251,8291
62178751,62188751,10000,62183751,8292
62186251,62196251,10000,62191251,8293
62193751,62203751,10000,62198751,8294
62201251,62211251,10000,62206251,8295
62208751,62218751,10000,62213751,8296
62216251,62226251,10000,62221251,8297
62223751,62233751,10000,62228751,8298
62231251,62241251,10000,62236251,8299
62238751,62248751,10000,62243751,8300
62246251,62256251,10000,62251251,8301
62253751,62263751,10000,62258751,8302
62261251,62271251,10000,62266251,8303
62268751,62278751,10000,62273751,8304
62276251,62286251,10000,62281251,8305
62283751,62293751,10000,62288751,8306
62291251,62301251,10000,62296251,8307
62298751,62308751,10000,62303751,8308
62306251,62316251,10000,62311251,8309
62313751,62323751,10000,62318751,8310
62321251,62331251,10000,62326251,8311
62328751,62338751,10000,62333751,8312
62336251,62346251,10000,62341251,8313
62343751,62353751,10000,62348751,8314
62351251,62361251,10000,62356251,8315
62358751,62368751,10000,62363751,8316
62366251,62376251,10000,62371251,8317
62373751,62383751,10000,62378751,8318
62381251,62391251,10000,62386251,8319
62388751,62398751,10000,62393751,8320
62396251,62406251,10000,62401251,8321
62403751,62413751,10000,62408751,8322
62411251,62421251,10000,62416251,8323
62418751,62428751,10000,62423751,8324
62426251,62436251,10000,62431251,8325
62433751,62443751,10000,62438751,8326
62441251,62451251,10000,62446251,8327
62448751,62458751,10000,62453751,8328
62456251,62466251,10000,62461251,8329
62463751,62473751,10000,62468751,8330
62471251,62481251,10000,62476251,8331
62478751,62488751,10000,62483751,8332
62486251,62496251,10000,62491251,8333
62493751,62503751,10000,62498751,8334
62501251,62511251,10000,62506251,8335
62508751,62518751,10000,62513751,8336
62516251,62526251,10000,62521251,8337
62523751,62533751,10000,62528751,8338
62531251,62541251,10000,62536251,8339
62538751,62548751,10000,62543751,8340
62546251,62556251,10000,62551251,8341
62553751,62563751,10000,62558751,8342
62561251,62571251,10000,62566251,8343
62568751,62578751,10000,62573751,8344
62576251,62586251,10000,62581251,8345
62583751,62593751,10000,62588751,8346
62591251,62601251,10000,62596251,8347
62598751,62608751,10000,62603751,8348
62606251,62616251,10000,62611251,8349
62613751,62623751,10000,62618751,8350
62621251,62631251,10000,62626251,8351
62628751,62638751,10000,62633751,8352
62636251,62646251,10000,62641251,8353
62643751,62653751,10000,62648751,8354
62651251,62661251,10000,62656251,8355
62658751,62668751,10000,62663751,8356
62666251,62676251,10000,62671251,8357
62673751,62683751,10000,62678751,8358
62681251,62691251,10000,62686251,8359
62688751,62698751,10000,62693751,8360
62696251,62706251,10000,62701251,8361
62703751,62713751,10000,62708751,8362
62711251,62721251,10000,62716251,8363
62718751,62728751,10000,62723751,8364
62726251,62736251,10000,62731251,8365
62733751,62743751,10000,62738751,8366
62741251,62751251,10000,62746251,8367
62748751,62758751,10000,62753751,8368
62756251,62766251,10000,62761251,8369
62763751,62773751,10000,62768751,8370
62771251,62781251,10000,62776251,8371
62778751,62788751,10000,62783751,8372
62786251,62796251,10000,62791251,8373
62793751,62803751,10000,62798751,8374
62801251,62811251,10000,62806251,8375
62808751,62818751,10000,62813751,8376
62816251,62826251,10000,62821251,8377
62823751,62833751,10000,62828751,8378
62831251,62841251,10000,62836251,8379
62838751,62848751,10000,62843751,8380
62846251,62856251,10000,62851251,8381
62853751,62863751,10000,62858751,8382
62861251,62871251,10000,62866251,8383
62868751,62878751,10000,62873751,8384
62876251,62886251,10000,62881251,8385
62883751,62893751,10000,62888751,8386
62891251,62901251,10000,62896251,8387
62898751,62908751,10000,62903751,8388
62906251,62916251,10000,62911251,8389
62913751,62923751,10000,62918751,8390
62921251,62931251,10000,62926251,8391
62928751,62938751,10000,62933751,8392
62936251,62946251,10000,62941251,8393
62943751,62953751,10000,62948751,8394
62951251,62961251,10000,62956251,8395
62958751,62968751,10000,62963751,8396
62966251,62976251,10000,62971251,8397
62973751,62983751,10000,62978751,8398
62981251,62991251,10000,62986251,8399
62988751,62998751,10000,62993751,8400
62996251,63006251,10000,63001251,8401
63003751,63013751,10000,63008751,8402
63011251,63021251,10000,63016251,8403
63018751,63028751,10000,63023751,8404
63026251,63036251,10000,63031251,8405
63033751,63043751,10000,63038751,8406
63041251,63051251,10000,63046251,8407
63048751,63058751,10000,63053751,8408
63056251,63066251,10000,63061251,8409
63063751,63073751,10000,63068751,8410
63071251,63081251,10000,63076251,8411
63078751,63088751,10000,63083751,8412
63086251,63096251,10000,63091251,8413
63093751,63103751,10000,63098751,8414
63101251,63111251,10000,63106251,8415
63108751,63118751,10000,63113751,8416
63116251,63126251,10000,63121251,8417
63123751,63133751,10000,63128751,8418
63131251,63141251,10000,63136251,8419
63138751,63148751,10000,63143751,8420
63146251,63156251,10000,63151251,8421
63153751,63163751,10000,63158751,8422
63161251,63171251,10000,63166251,8423
63168751,63178751,10000,63173751,8424
63176251,63186251,10000,63181251,8425
63183751,63193751,10000,63188751,8426
63191251,63201251,10000,63196251,8427
63198751,63208751,10000,63203751,8428
63206251,63216251,10000,63211251,8429
63213751,63223751,10000,63218751,8430
63221251,63231251,10000,63226251,8431
63228751,63238751,10000,63233751,8432
63236251,63246251,10000,63241251,8433
63243751,63253751,10000,63248751,8434
63251251,63261251,10000,63256251,8435
63258751,63268751,10000,63263751,8436
63266251,63276251,10000,63271251,8437
63273751,63283751,10000,63278751,8438
63281251,63291251,10000,63286251,8439
63288751,63298751,10000,63293751,8440
